Feature Name,Target,Diameter,Center Latitude,Center          Longitude,Feature Type,Approval Date,Origin
Bosporos Planum,Mars,729.58,-33.87,295.51,"Planum, plana",1979,Classical albedo feature name.
Bosporos Rupes,Mars,531.42,-42.74,302.45,"Rupes, rupēs",1976,Classical albedo feature name.
Bouguer,Mars,107.78,-18.46,27.27,"Crater, craters",1973,Pierre; French physicist-hydrographer (1698-1758).
Boulia,Mars,9.99,-22.89,111.32,"Crater, craters",1991,"Town in Queensland, Australia."
Bozkir,Mars,79.89,-44.14,327.82,"Crater, craters",1976,Town in Turkey.
Bradbury,Mars,63.20,2.58,85.80,"Crater, craters","Oct 15, 2015",Raymond Douglas “Ray”; American author (1920-2012).
Brashear,Mars,77.45,-53.81,240.97,"Crater, craters",1973,John A.; American astronomer (1840-1920).
Brazos Valles,Mars,387.51,-6.08,18.70,"Vallis, valles",1982,"River in Texas, USA."
Bree,Mars,28.79,37.64,149.63,"Crater, craters","Sep 15, 2014",Town in Belgium.
Bremerhaven,Mars,2.69,23.70,311.36,"Crater, craters",1979,German port.
Briault,Mars,93.06,-9.98,89.68,"Crater, craters",1973,P.; French astronomer (d. 1922).
Bridgetown,Mars,1.57,21.90,312.92,"Crater, craters",1979,Port of Barbados.
Bristol,Mars,3.00,22.09,313.07,"Crater, craters",1979,English port.
Broach,Mars,11.31,23.51,303.11,"Crater, craters",1976,Town in India.
Bronkhorst,Mars,17.75,-10.70,304.79,"Crater, craters",2006,Town in The Netherlands.
Brush,Mars,6.49,21.70,111.34,"Crater, craters",1976,"Town in Colorado, USA."
Bulhar,Mars,18.24,50.36,134.52,"Crater, craters",1979,Town in Somalia.
Bunge,Mars,70.83,-33.82,311.41,"Crater, craters",1979,"Andrey Aleksandrovich; Russian zoologist, permafrost investigator (Late 19th century), and Nicolai A.; Russian chemist."
Bunnik,Mars,29.00,-38.07,217.90,"Crater, craters","Jun 14, 2016",Village in the Netherlands.
Burroughs,Mars,112.69,-72.29,117.10,"Crater, craters",1973,Edgar R.; American novelist (1875-1950).
Burton,Mars,119.27,-13.88,203.67,"Crater, craters",1973,Charles E.; British astronomer (1846-1882).
Buta,Mars,11.27,-23.25,327.59,"Crater, craters",1979,Town in Zaire.
Butte,Mars,12.55,-5.08,321.09,"Crater, craters",1976,"Town in Montana, USA."
Buvinda Vallis,Mars,134.17,33.17,151.96,"Vallis, valles",1985,"Classical river in Hibernia; present Boyne River, Ireland."
Byala,Mars,26.23,-25.73,293.53,"Crater, craters","Nov 12, 2013",Town in Bulgaria.
Byrd,Mars,123.27,-65.22,127.83,"Crater, craters",1976,Richard Edwin; American aviator-explorer (1888-1975).
Byske,Mars,12.56,-4.97,326.05,"Crater, craters",1976,Town in Sweden.
Cádiz,Mars,1.38,23.15,310.97,"Crater, craters",1979,Spanish port.
Cagli,Mars,28.16,4.73,356.45,"Crater, craters","Nov 16, 2018",Town in Italy.
Cairns,Mars,8.73,23.56,312.54,"Crater, craters",1976,Town in Australia.
Calahorra,Mars,34.22,26.46,321.35,"Crater, craters",1997,Town in Spain.
Calamar,Mars,7.21,18.27,305.13,"Crater, craters",1988,Town in Colombia.
Calbe,Mars,13.14,-25.14,331.13,"Crater, craters",1976,Town in Germany.
Calydon Fossa,Mars,351.25,-7.43,272.02,"Fossa, fossae",1982,The son of Ares and Astynome.
Camargo,Mars,4.77,17.70,109.64,"Crater, craters",1988,Town in Bolivia.
Camichel,Mars,65.26,2.26,308.39,"Crater, craters","Nov 26, 2012",Henri; French astronomer (1907-2003).
Camiling,Mars,21.91,-0.71,322.00,"Crater, craters",1976,Town in the Philippines.
Camiri,Mars,31.36,-44.65,317.83,"Crater, craters",1976,Town in Bolivia.
Campbell,Mars,125.26,-54.25,165.58,"Crater, craters",1973,John W.; Canadian physicist (1889-1955). William W.; American astronomer (1862-1938).
Campos,Mars,8.25,-21.80,332.19,"Crater, craters",1976,Town in Brazil.
Can,Mars,8.62,48.21,345.41,"Crater, craters",1976,Town in Turkey.
Canala,Mars,12.00,24.35,279.92,"Crater, craters","Jan 18, 2011",Town in New Caledonia.
Cañas,Mars,41.52,-31.19,89.86,"Crater, craters",1991,Town in Puerto Rico.
Canaveral,Mars,3.18,46.83,135.83,"Crater, craters",1979,American launch site.
Canberra,Mars,3.10,47.20,132.66,"Crater, craters",1979,Australian tracking site.
Candor,Mars,0.00,2.96,285.00,Albedo Feature,1958,Means “;Blaze“; or “;White“; in Latin.
Candor Chaos,Mars,0.00,-6.94,287.42,"Chaos, chaoses",1985,"From albedo feature at 5N, 75W."
Candor Chasma,Mars,810.61,-6.53,289.22,"Chasma, chasmata",1973,Classical albedo feature name.
Candor Colles,Mars,37.38,-6.63,284.43,"Collis, colles","Sep 18, 2012",Classical albedo feature name.
Candor Labes,Mars,134.94,-4.79,284.01,"Labes, labēs",1988,"From classical albedo feature at 5N, 75W."
Candor Mensa,Mars,116.56,-6.26,286.48,"Mensa, mensae",1982,Classical albedo feature.
Candor Sulci,Mars,73.36,-4.92,283.15,"Sulcus, sulci","Mar 11, 2013",Classical albedo feature name.
Cangwu,Mars,13.64,41.85,270.41,"Crater, craters",1991,Town in China.
Canillo,Mars,33.93,10.23,116.48,"Crater, craters","Jul 01, 2009",Town in Andorra.
Cankuzo,Mars,48.45,-19.42,52.03,"Crater, craters","Mar 04, 2010",Town in Burundi.
Canso,Mars,26.42,21.36,299.38,"Crater, craters",1988,"Town in Nova Scotia, Canada."
Cantabras Dorsum,Mars,91.00,9.50,354.72,"Dorsum, dorsa","Aug 25, 2021","From nearby albedo feature Cantabras, at 10N, 5W."
Cantabras Serpens,Mars,86.00,9.94,355.25,"Serpens, serpentes","Aug 25, 2021","From nearby albedo feature Cantabras, at 10N, 5W."
Cantoura,Mars,51.59,14.84,308.28,"Crater, craters",1988,Town in Venezuela.
Capen,Mars,68.99,6.58,14.31,"Crater, craters","Jan 02, 2008","Charles F., Jr; American astronomer (1926-1986)."
Capri Chasma,Mars,1471.56,-8.27,317.93,"Chasma, chasmata",1973,Classical albedo feature name.
Capri Mensa,Mars,282.35,-13.73,312.81,"Mensa, mensae",2003,Classical albedo feature name.
Capri Montes,Mars,265.00,-19.20,300.28,"Mons, montes","Aug 18, 2020","Classical albedo feature, Capri Cornu."
Caralis Chaos,Mars,103.35,-37.20,178.60,"Chaos, chaoses","Sep 22, 2014","After Caralis Fons, classical albedo feature named after Caralis Lacus, now Beysehir Gölü, in Isauria (Asia Minor)."
Cardona,Mars,13.70,-19.65,328.02,"Crater, craters","Aug 21, 2015",Town in Uruguay.
Cartago,Mars,36.57,-23.25,342.03,"Crater, craters",1976,Town in Costa Rica.
Casius,Mars,0.00,39.67,100.00,Albedo Feature,1958,Epithet of Zeus; for his two sanctuaries in Egypt/Arabia and Syria.
Cassini,Mars,408.23,23.35,32.11,"Crater, craters",1973,Giovanni; Italian astronomer (1625-1712).
Castril,Mars,2.19,-14.70,175.30,"Crater, craters",2006,Town in Spain.
Catota,Mars,1.30,51.67,333.02,"Crater, craters","Nov 27, 2015",Village in Angola.
Cave,Mars,8.20,21.61,324.36,"Crater, craters",1976,Town in New Zealand.
Cavi Angusti,Mars,640.04,-78.16,285.25,"Cavus, cavi",1976,Classical albedo feature name.
[Cavi Frigorēs],Mars,228.00,-78.97,300.20,"Cavus, cavi",1988,"From classical albedo feature Polus Frigoris, at 84S, 30W. Name dropped Sept. 2006, and area covered by this feature included with Cavi Angusti."
[Cavi Novi],Mars,535.00,-67.26,30.00,"Cavus, cavi",1976,Classical albedo feature name; (dropped 1984).
Caxias,Mars,25.88,-28.95,259.32,"Crater, craters",1991,Town in Brazil.
Cayon,Mars,27.31,-35.93,113.62,"Crater, craters","Aug 27, 2012",Town in Saint Kitts and Nevis.
Cebrenia,Mars,0.00,49.67,150.00,Albedo Feature,1958,Main country of the Trojan Plain.
Cecropia,Mars,0.00,59.71,40.00,Albedo Feature,1958,Old name for Acropolis; used to mean Athens.
Cefalù,Mars,5.53,23.64,321.11,"Crater, craters","Sep 14, 2006",Town in Sicily.
Centauri Montes,Mars,271.00,-38.67,95.52,"Mons, montes",1991,Albedo feature Centauri Lacus.
Ceraunius,Mars,0.00,19.78,267.00,Albedo Feature,1958,"“;Thunderclap“;; named for Ceraunii Mountains on coast of Epirus, Greece."
Ceraunius Catena,Mars,50.49,37.10,251.91,"Catena, catenae",1985,Named for classical albedo feature at 35N 96W.
Ceraunius Fossae,Mars,1166.63,27.00,249.85,"Fossa, fossae",1973,Classical albedo feature name
Ceraunius Tholus,Mars,128.58,24.00,262.75,"Tholus, tholi",1973,Classical albedo feature name.
Cerberus,Mars,0.00,14.83,155.00,Albedo Feature,1958,Hound who had 3 heads; guarded gates of hell.
Cerberus Dorsa,Mars,623.05,-13.74,105.29,"Dorsum, dorsa",1982,Classical albedo feature name.
Cerberus Fossae,Mars,1235.00,11.28,166.37,"Fossa, fossae",1997,"From albedo feature at 10n, 212W. Changed from Cerberus Rupes."
Cerberus Palus,Mars,466.68,5.78,148.15,"Palus, paludes",2006,Classical albedo feature name.
[Cerberus Rupēs],Mars,1254.00,8.30,164.60,"Rupes, rupēs",1979,"From albedo feature at 10n, 212W. Changed to Cerberus Fossae."
Cerberus Tholi,Mars,698.00,4.48,164.41,"Tholus, tholi",2006,Classical albedo feature name.
Cerulli,Mars,114.28,32.20,22.12,"Crater, craters",1973,Vicenzo; Italian astronomer (1859-1927).
Ceti Chasma,Mars,49.77,-5.03,291.63,"Chasma, chasmata",1985,"From albedo feature at 10S, 74W."
Ceti Labes,Mars,11.05,-6.78,284.27,"Labes, labēs","Sep 18, 2012",Classical albedo feature name.
Ceti Mensa,Mars,133.95,-5.89,283.98,"Mensa, mensae",1994,Albedo feature Ceti Lacus.
Chafe,Mars,4.67,15.10,102.41,"Crater, craters",1988,Town in Nigeria.
Chakpar,Mars,19.00,19.29,260.07,"Crater, craters","Apr 12, 2023","Village in Bihar, India."
Chalce,Mars,0.00,-49.67,360.00,Albedo Feature,1958,"Old name of island of Khalki, west of Rhodes."
Chalce Fossa,Mars,33.97,-51.67,320.41,"Fossa, fossae",1991,Albedo name.
Chalce Montes,Mars,100.00,-53.72,322.35,"Mons, montes",1991,Albedo name.
Chalcoporos Rupēs,Mars,404.98,-55.64,20.57,"Rupes, rupēs",1985,"From albedo feature at 50S, 6W."
Chaman,Mars,47.92,-60.86,50.96,"Crater, craters","Dec 14, 2006",Town in Pakistan.
Chamba,Mars,37.00,14.29,335.62,"Crater, craters","Aug 26, 2019",Town in India.
Chamberlin,Mars,120.25,-65.84,235.71,"Crater, craters",1973,Thomas C.; American geologist (1843-1928).
Changsŏng,Mars,33.54,23.47,302.66,"Crater, craters",1976,Town in the Democratic People's Republic of Korea.
Chapais,Mars,36.67,-22.35,339.45,"Crater, craters",1976,"Town in Quebec, Canada."
Charis Dorsum,Mars,251.00,-55.86,318.53,"Dorsum, dorsa",1991,One of the Graces.
Charitum Montes,Mars,933.54,-58.10,319.71,"Mons, montes",1973,Classical albedo feature name.
[Charitum Tholus],Mars,0.00,-54.68,319.00,"Tholus, tholi",1976,"Changed to Oceanidum Mons, 1984."
Charleston,Mars,1.96,22.63,312.20,"Crater, craters",1979,American colonial town (South Carolina).
Charlier,Mars,106.28,-68.56,191.53,"Crater, craters",1973,Carl V.; Swedish astronomer (1862-1934).
Charlieu,Mars,18.63,38.15,276.01,"Crater, craters",1991,Town in France.
Charybdis Scopulus,Mars,551.26,-24.14,20.08,"Scopulus, scopuli",1985,"From albedo feature at 19S, 320W."
Chasma Australe,Mars,352.61,-82.35,95.03,"Chasma, chasmata",1973,Classical albedo feature name.
Chasma Boreale,Mars,459.88,82.54,312.36,"Chasma, chasmata",1973,Classical albedo feature name.
Chatturat,Mars,7.84,35.38,265.06,"Crater, craters",1991,Town in Thailand.
Chauk,Mars,9.97,23.35,304.09,"Crater, craters",1976,Town in Burma.
Cheb,Mars,8.28,-24.20,340.56,"Crater, craters",1976,Town in Czechoslovakia.
Chefu,Mars,11.27,-22.91,112.24,"Crater, craters",1991,Town in Mozambique.
Chekalin,Mars,87.78,-24.28,333.19,"Crater, craters",1976,Town in Russia.
Chersonesus,Mars,0.00,-49.67,100.00,Albedo Feature,1958,Gallipoli Peninsula.
Chia,Mars,91.91,1.57,300.35,"Crater, craters",1985,Town in Spain.
Chico Valles,Mars,446.35,-66.77,207.77,"Vallis, valles",2003,River in Argentina.
Chimbote,Mars,62.86,-1.42,320.32,"Crater, craters",1976,Town in Peru.
Chincoteague,Mars,34.03,41.20,124.12,"Crater, craters",1979,"Town in Virginia, USA."
Chinju,Mars,65.71,-4.52,317.86,"Crater, craters",1976,Town in the Republic of Korea.
Chinook,Mars,18.10,22.50,304.54,"Crater, craters",1976,"Town in Alberta, Canada."
Chive,Mars,9.10,21.68,303.99,"Crater, craters",1976,Town in Bolivia.
Choctaw,Mars,23.96,-41.19,322.76,"Crater, craters",1976,"Town in Ohio, USA."
Chom,Mars,5.58,38.57,357.48,"Crater, craters",1976,Town in China (Tibet).
Choyr,Mars,36.42,-32.43,18.72,"Crater, craters","Mar 21, 2015",Town in Mongolia.
Chronius Mons,Mars,56.14,-61.49,178.01,"Mons, montes","Sep 13, 2006",Classical albedo feature name.
Chrysas Mensa,Mars,167.00,-6.77,289.90,"Mensa, mensae","Feb 02, 2017","Classical albedo feature name, Chrysas."
Chryse,Mars,0.00,9.88,330.00,Albedo Feature,1958,Island rich in gold; region of Thailand/Malacca.
Chryse Chaos,Mars,658.89,9.86,322.81,"Chaos, chaoses","Mar 31, 2008",Classical albedo feature name.
Chryse Colles,Mars,48.66,8.15,318.14,"Collis, colles",2006,Classical albedo feature name.
Chryse Planitia,Mars,1542.44,28.43,319.69,"Planitia, planitiae",1973,Classical albedo feature name.
Chrysokeras,Mars,0.00,-49.67,250.00,Albedo Feature,1958,"“;Golden Horn“;; Byzantine Peninsula (now Turkey), or its inlet."
Chukhung,Mars,45.00,38.47,287.58,"Crater, craters","Feb 09, 2018",Village in Nepal.
Chupadero,Mars,8.04,6.13,83.43,"Crater, craters","Sep 14, 2006","Village in New Mexico, USA."
Chur,Mars,4.39,16.93,330.69,"Crater, craters",1976,Town in Russia.
Cilaos,Mars,21.40,-35.71,129.48,"Crater, craters","Aug 15, 2016",Town on Réunion Island.
Cimmeria Tholi,Mars,222.43,-34.59,158.55,"Tholus, tholi","Oct 27, 2020",Classical albedo feature name.
Circle,Mars,11.80,-22.17,334.47,"Crater, craters",1976,"Town in Montana, USA."
Clanis Valles,Mars,58.00,33.24,58.47,"Vallis, valles",1988,"Classical river in Etruria; present Chiana River, Italy."
Claritas,Mars,0.00,-34.68,250.00,Albedo Feature,1958,"Latin, meaning “;bright.“;"
Claritas Fossae,Mars,2030.64,-27.89,255.76,"Fossa, fossae",1973,Classical albedo feature name.
Claritas Rupes,Mars,952.87,-25.04,254.74,"Rupes, rupēs",1991,"From albedo feature at 25S, 110W."
Clark,Mars,97.50,-55.14,226.80,"Crater, craters",1973,Alvan; American optician-astronomer (1804-1887).
Clasia Vallis,Mars,147.00,33.77,57.04,"Vallis, valles",1988,"Classical river in Umbria, Italy."
Cleia Dorsum,Mars,131.69,-54.86,314.01,"Dorsum, dorsa",1991,One of the Graces.
Clogh,Mars,11.20,20.56,312.33,"Crater, craters",1976,Town in Ireland.
Clota Vallis,Mars,114.36,-25.59,339.50,"Vallis, valles",1976,"Ancient name for present River Clyde, Scotland."
Clova,Mars,7.75,21.47,307.95,"Crater, craters",1988,"Town in Quebec, Canada."
Cluny,Mars,14.84,-23.86,332.70,"Crater, craters",1976,Town in France.
Cobalt,Mars,10.53,-25.79,332.97,"Crater, craters",1976,"Town in Connecticut, USA."
Coblentz,Mars,101.75,-54.90,269.69,"Crater, craters",1973,William W.; American physicist (1873-1962).
Cobres,Mars,93.76,-11.70,206.40,"Crater, craters",1985,Village in Argentina.
Coimbra,Mars,34.53,4.18,354.69,"Crater, craters","Jan 18, 2008",Town in Portugal.
Colles Nili,Mars,653.67,38.72,62.88,"Collis, colles",1988,"From classical albedo feature Portus Nili, at 38N, 295W."
Coloe Fossae,Mars,575.89,36.65,56.78,"Fossa, fossae",1982,Classical albedo feature name.
Colón,Mars,1.36,22.75,312.93,"Crater, craters",1979,Port of Panama.
Columbia Valles,Mars,84.82,-9.44,317.10,"Vallis, valles",2006,"River in Washington, USA."
Columbus,Mars,112.60,-29.29,194.02,"Crater, craters",1976,Christopher; Italian explorer (1451-1506).
Comas Sola,Mars,120.23,-19.59,201.49,"Crater, craters",1973,Jose; Spanish astronomer (1868-1937).
Conches,Mars,20.89,-4.22,325.80,"Crater, craters",1976,Town in France.
Concord,Mars,20.46,16.53,325.98,"Crater, craters",1976,"Town in Massachusetts, USA."
Coogoon Valles,Mars,300.00,17.19,338.26,"Vallis, valles",2006,River in Australia.
Cooma,Mars,17.85,-23.69,251.65,"Crater, craters",1991,"Town in New South Wales, Australia."
Copais Palus,Mars,0.00,54.68,80.00,Albedo Feature,1958,"Named for marsh north of Mt. Helicon in Boeotia, Greece."
Copernicus,Mars,301.83,-48.84,191.17,"Crater, craters",1973,Nicolaus; Polish astronomer (1473-1543).
Coprates,Mars,0.00,-14.83,295.00,Albedo Feature,1958,Old name for Persian River Ab-I-Diz.
Coprates Catena,Mars,302.06,-15.00,297.91,"Catena, catenae",1973,Classical albedo feature name.
Coprates Chasma,Mars,958.31,-13.37,299.26,"Chasma, chasmata",1973,Classical albedo feature name.
Coprates Labes,Mars,61.97,-11.82,292.21,"Labes, labēs",1985,"From albedo feature at 14S, 65W."
Coprates Mensa,Mars,240.00,-12.20,288.84,"Mensa, mensae","Nov 23, 2015","Classical martian albedo feature, Coprates."
Coprates Montes,Mars,350.00,-13.00,294.61,"Mons, montes","May 26, 2015","Classical martian albedo feature, Coprates"
Coracis Fossae,Mars,748.96,-35.82,279.14,"Fossa, fossae",1985,"From albedo feature at 46S, 87W."
Corby,Mars,6.62,42.88,137.56,"Crater, craters",1979,Town in England.
Corinto,Mars,13.69,16.95,141.71,"Crater, craters","Jul 01, 2008",Town in El Salvador.
Coronae Montes,Mars,247.40,-34.31,86.11,"Mons, montes",1991,Albedo feature name.
Coronae Planum,Mars,265.00,-32.68,65.41,"Planum, plana","Aug 07, 2015",Albedo feature name.
Coronae Scopulus,Mars,245.24,-33.26,64.94,"Scopulus, scopuli",1985,"From albedo feature at 26S, 276W."
Corozal,Mars,8.33,-38.79,159.42,"Crater, craters","Sep 29, 2011",Town in Belize.
Cost,Mars,11.07,14.98,104.02,"Crater, craters",1976,"Town in Texas, USA."
Cray,Mars,6.98,44.10,343.88,"Crater, craters",1976,Town in England.
Creel,Mars,9.19,-6.05,321.15,"Crater, craters",1976,Town in Mexico.
Crewe,Mars,3.68,-24.84,340.47,"Crater, craters",1976,Town in England.
Crivitz,Mars,6.19,-14.55,174.79,"Crater, craters",2003,Town in Germany.
Crommelin,Mars,110.08,5.08,349.86,"Crater, craters",1973,Andrew C.; British astronomer (1865-1939).
Cross,Mars,66.57,-30.20,202.31,"Crater, craters","Feb 19, 2009",Charles Arthur; British astronomer and cartographer (1920-1980).
Crotone,Mars,6.28,82.21,290.69,"Crater, craters",2006,Town in Italy.
Cruls,Mars,87.89,-42.91,163.03,"Crater, craters",1973,Luiz; Brazilian astronomer (1848-1908).
Cruz,Mars,5.33,38.46,358.03,"Crater, craters",1976,Town in Venezuela.
Cue,Mars,10.54,-35.84,93.23,"Crater, craters",1991,Town in Western Australia.
Culter,Mars,4.87,-8.84,306.07,"Crater, craters",2006,"Village near Aberdeen, Scotland, also called Peterculter."
Cuparaque,Mars,14.00,-8.58,86.64,"Crater, craters","Apr 07, 2023",Town in Brazil.
Curie,Mars,111.11,28.78,355.25,"Crater, craters",1973,Pierre; French physicist-chemist (1859-1906).
Cusus Valles,Mars,250.24,14.05,50.37,"Vallis, valles",1985,Classical name for modern Hron River in Czechoslovakia.
Cyane Catena,Mars,204.06,36.25,241.70,"Catena, catenae",1985,Classical albedo feature Cyane Fons.
Cyane Fossae,Mars,913.17,31.25,238.83,"Fossa, fossae",1985,Classical albedo feature name.
Cyane Sulci,Mars,335.94,25.40,231.34,"Sulcus, sulci",1976,Classical albedo feature name.
Cyclopia,Mars,0.00,-4.94,130.00,Albedo Feature,1958,Land where Cyclops dwelt.
Cydnus Rupēs,Mars,1550.81,52.53,112.21,"Rupes, rupēs",1985,"From albedo feature at 70N, 248W."
Cydonia,Mars,0.00,39.67,360.00,Albedo Feature,1958,Poetic term for Crete.
Cydonia Colles,Mars,362.78,39.07,347.78,"Collis, colles",2003,"Named for classical albedo feature at 50N, 355W."
Cydonia Labyrinthus,Mars,344.05,41.29,347.94,"Labyrinthus, labyrinthi",2003,"Named for classical albedo feature at 50N, 355W."
Cydonia Mensae,Mars,764.96,34.56,347.67,"Mensa, mensae",1976,"From albedo feature at 50N, 355W."
Cypress,Mars,14.67,-47.28,312.65,"Crater, craters",1976,"Town in Illinois, USA."
Daan,Mars,12.22,-40.48,91.58,"Crater, craters",1991,Town in China.
Dacono,Mars,2.20,18.34,77.95,"Crater, craters","Jan 17, 2020","Town in Colorado, USA."
Daedalia Planum,Mars,1922.02,-18.35,234.05,"Planum, plana",1982,Classical albedo feature name.
Daet,Mars,10.58,-7.29,318.20,"Crater, craters",1976,Town in the Philippines.
Daga Vallis,Mars,49.86,-12.07,317.58,"Vallis, valles",2006,River in Burma.
Daiyang,Mars,10.00,-38.95,223.63,"Crater, craters","Mar 23, 2022","Village in Shouning County, Ningde City, Fujian Province, China."
Dalu Cavus,Mars,65.00,-6.90,261.00,"Cavus, cavi","Nov 06, 2017",Javanese word for night.
Daly,Mars,79.72,-66.29,336.88,"Crater, craters",1973,Reginald A.; Canadian-born American geologist (1871-1957).
Dampier,Mars,27.00,-15.73,203.63,"Crater, craters","Dec 01, 2021",Town in Australia.
Dana,Mars,88.49,-72.49,327.21,"Crater, craters",1973,James D.; American geologist (1813-1895).
